"","1"
"3862",7091508.8294848
"3863",2867138.8016968
"3864",2770035.26052498
"3865",8399505.31723048
"3866",4892583.81512753
"3867",53973367.6920487
"3868",10953346.3800028
"3869",1851077.38526743
"3870",38668534.1642681
"3871",5195651.76322736
"3872",32957541.3754954
"3873",22722283.9972761
"3874",1173657.92661263
"3875",1761647.76655775
"3876",1685230.08385279
"3877",1095876.28747609
"3878",1029164.85786251
"3879",707322.926613996
"3880",3950195.14113735
"3881",2703312.1432878
"3882",3710576.38694781
"3883",1559010.77770983
"3884",5605335.21958581
"3885",21909068.7565769
"3886",1440650.13498997
"3887",4672919.29639617
"3888",16967885.2325654
"3889",4804594.33203799
"3890",1411544.70141319
"3891",6491252.03888328
"3892",4846211.4596389
"3893",1376884.72389888
"3894",4930057.16992415
"3895",68733328.3352449
"3896",2146733.22536062
"3897",4549573.09623617
"3898",3692484.02657171
"3899",12234877.8712404
"3900",2295075.70710698
"3901",58848437.3064859
"3902",6358093.51886075
"3903",6137778.48682643
"3904",29697689.9354019
"3905",749501.236386027
"3906",622544.757202985
"3907",1810708.19185764
"3908",4083434.9553209
"3909",2655266.28911573
"3910",1242708.54222517
"3911",8414821.31459281
"3912",4164342.14757584
"3913",1617609.36283909
"3914",33983551.0628378
"3915",1899059.76098176
"3916",5709483.02615408
"3917",4924452.81752985
"3918",10701404.6733131
"3919",2991916.24168739
"3920",1495796.91681697
"3921",1917368.78658379
"3922",1512366.74103545
"3923",7445600.06278058
"3924",1424582.2628573
"3925",336873.194561452
"3926",41367792.3694189
"3927",37891285.1209006
"3928",9975859.84722837
"3929",1736871.08135399
"3930",2252011.73371291
"3931",2403465.55625884
"3932",1409263.25999961
"3933",6868297.21088225
"3934",5711728.79700924
"3935",1772967.06699356
"3936",936662.52619432
"3937",1516901.69625476
"3938",95812351.1290492
"3939",3792079.04656175
"3940",2227188.36584699
"3941",1066833.09607663
"3942",7800622.01760903
"3943",227350.83950632
"3944",3669940.91768749
"3945",2917397.20573809
"3946",8277277.97141124
"3947",9743435.24320997
"3948",38569694.9903904
"3949",1031780.89684208
"3950",7622294.99467503
"3951",3145039.40440505
"3952",35640879.0417571
"3953",53598008.0282605
"3954",1632502.08242848
"3955",1601125.00298123
"3956",4598459.76047015
"3957",41669286.1598658
"3958",10097671.7833853
"3959",2520587.05141783
"3960",1009120.13145137
"3961",3742179.21401805
"3962",6128651.34046774
"3963",19997615.7882868
"3964",28940130.4024532
"3965",23574461.8208071
"3966",1141895.18220129
"3967",3154820.20329264
"3968",7081044.18139898
"3969",3816326.84310087
"3970",37507838.5497795
"3971",2608413.58045502
"3972",2839486.39810396
"3973",45336954.8830081
"3974",2143781.77867984
"3975",12288303.1409879
"3976",711320.769939876
"3977",1559734.43676223
"3978",14659907.5430833
"3979",4355152.25286839
"3980",938173.502850727
"3981",5278235.77404317
"3982",2418544.81168944
"3983",4227953.71207198
"3984",19569096.9079347
"3985",5323588.56743012
"3986",1717536.33234314
"3987",4487584.00218904
"3988",1934495.57324584
"3989",3819496.33267628
"3990",2270379.91558572
"3991",7966338.42839866
"3992",2088944.58212133
"3993",5834908.93014747
"3994",816241.854532154
"3995",6737171.16779583
"3996",297164718.98116
"3997",3990967.82671445
"3998",2471945.19286108
"3999",1140052.22941285
"4000",11336955.2129419
"4001",927477.417111023
"4002",2782408.15816556
"4003",7266020.15194173
"4004",877452.740297297
"4005",2107283.2059163
"4006",14558436.0888226
"4007",5180580.70844689
"4008",12765734.43698
"4009",725074.798084674
"4010",17183942.3604516
"4011",25356968.8007279
"4012",4056304.57735127
"4013",2115129.97361189
"4014",53845188.3517941
"4015",5298059.35758397
"4016",2294951.63470079
"4017",2227135.96909717
"4018",1631757.84397887
"4019",5411556.84093912
"4020",1613087.44904136
"4021",956295.949355041
"4022",2533466.03142552
"4023",8379544.92979162
"4024",8507745.75614341
"4025",5155700.32561838
"4026",2732411.24944143
"4027",3162852.81183679
"4028",9665275.56700194
"4029",6590160.63113173
"4030",2621306.46041067
"4031",1278954.30629026
"4032",22179631.9479324
"4033",2812788.47042097
"4034",18219273.2439323
"4035",1111066.40327392
"4036",14754145.5008447
"4037",2471370.28391832
"4038",227570125.230019
"4039",8670841.59945552
"4040",3987078.53187755
"4041",1813009.15321687
"4042",2490352.42264373
"4043",19875529.3753611
"4044",28728.7656472116
"4045",26001319.4669903
"4046",3456514.20893878
"4047",2876746.96527087
"4048",990768.281239641
"4049",41298248.9798146
"4050",2927293.34851224
"4051",2643531.07787866
"4052",1544582.15248458
"4053",3629156.80859204
"4054",2638132.12607276
"4055",3366326.38890665
"4056",8935273.06116299
"4057",8803173.28368347
"4058",10471719.9827573
"4059",13019511.2907451
"4060",945171.47030865
"4061",2981513.4432738
"4062",3391762.99247363
"4063",3881232.85920051
"4064",28311686.8971114
"4065",1046932.67450355
"4066",3468244.10679453
"4067",20309415.9065913
"4068",6141152.95261941
"4069",6872022.25354893
"4070",3884989.96503491
"4071",5582785.47957652
"4072",4353326.2792462
"4073",16085237.8728702
"4074",86602597.5679741
"4075",1561669.40641454
"4076",24253202.8766943
"4077",3474074.87714069
"4078",1971352.63646587
"4079",2793638.69454433
"4080",12669012.5472456
"4081",4464402.60006555
"4082",13138525.9466755
"4083",3797649.2110027
"4084",7246563.12630338
"4085",3472719.27762185
"4086",2734570.81951226
"4087",4668190.03472645
"4088",107418116.080179
"4089",2865363.57985327
"4090",30715887.7984652
"4091",8836744.11597482
"4092",49998665.7907288
"4093",3351558.74429343
"4094",47228622.5530515
"4095",2650039.31522761
"4096",6826790.38168367
"4097",5426860.0963895
"4098",3483926.71332122
"4099",1258208.4433787
"4100",156295925.435344
"4101",12471196.8505701
"4102",1463755.22092723
"4103",3199305.61554503
"4104",364976.725411631
"4105",804459.347588278
"4106",2571073.66919486
"4107",8605624.07651543
"4108",1829067.73031125
"4109",2108999.90652406
"4110",5382810.16047135
"4111",37324411.3878018
"4112",2996072.94886594
"4113",3057188.28871862
"4114",203008.269545994
"4115",6182923.70308064
"4116",2472750.93578926
"4117",1601125.20658301
"4118",9434391.7854101
"4119",70713646.4944725
"4120",6223319.42842939
"4121",944309.945365613
"4122",18564837.3519426
"4123",20480898.5216693
"4124",32872564.3933493
"4125",5694612.98908444
"4126",1780731.03721511
"4127",2925807.07936272
"4128",1585685.50521477
"4129",13615004.080376
"4130",6046284.97975026
"4131",2891447.31072919
"4132",816610.141252963
"4133",3185304.10789164
"4134",7364806.99554021
"4135",2721127.31295321
"4136",3065475.17135279
"4137",4917080.18495154
"4138",57258943.0649359
"4139",8343034.75548064
"4140",2387686.04002305
"4141",3709461.06313603
"4142",2456229.9558577
"4143",11126143.6653237
"4144",42288691.1481916
"4145",11962004.6337245
"4146",96441095.4195078
"4147",5793851.84253447
"4148",1679108.36837492
"4149",4727530.97443522
"4150",13195940.3321413
"4151",5162783.65926339
"4152",6080085.50570156
"4153",4364429.49290534
"4154",6589562.29090266
"4155",2735811.07989377
"4156",4043830.0211111
"4157",507262.244294682
"4158",1220932.97406992
"4159",18799588.2292063
"4160",16686463.8399256
"4161",2131632.67173775
"4162",6141644.50872449
"4163",3525863.30067585
"4164",3336221.45494486
"4165",8685591.34165109
"4166",5758404.65282705
"4167",2030976.64235565
"4168",891846.164919954
"4169",13332846.6610811
"4170",23015305.4726737
"4171",4420036.62863961
"4172",6247625.1836739
"4173",3604879.92740696
"4174",1000937.39332293
"4175",4716129.85853187
"4176",2920066.7277999
"4177",12634142.2639508
"4178",3288607.35358798
"4179",8321409.71504684
"4180",930203.75723147
"4181",19445624.9075582
"4182",1368915.5725023
"4183",6639393.89833894
"4184",1820186.23000353
"4185",3008470.84546994
"4186",3532351.74226947
"4187",2042939.18274456
"4188",18050968.8369083
"4189",3208424.28276703
"4190",2832666.15431225
"4191",3335253.35048684
"4192",1220953.44729417
"4193",2097668.80242205
"4194",1047663.38736083
"4195",1870650.08332904
"4196",4201422.38474744
"4197",5607495.25639269
"4198",66862638.430514
"4199",2004916.63856081
"4200",2407410.87488355
"4201",22738610.9557534
"4202",1985270.95598143
"4203",16877379.484898
"4204",1048059.60888642
"4205",34939061.5027446
"4206",4085474.51305008
"4207",5210576.53269935
"4208",4870760.47596085
"4209",1252006.13428904
"4210",7250448.38841286
"4211",3623661.25990355
"4212",3796292.67663817
"4213",8677480.77197599
"4214",2001462.92903752
"4215",3023452.07445015
"4216",12693710.5067448
"4217",9132388.1998587
"4218",2528385.00484576
"4219",5812062.59652034
"4220",3515332.49612025
"4221",10439998.9984311
"4222",53326225.5611178
"4223",6109233.87400549
"4224",3394960.01223917
"4225",79228108.1511013
"4226",3586898.20242625
"4227",852563.650363218
"4228",41482131.0179049
"4229",8595073.34173387
"4230",4304577.42111013
"4231",3871140.00326608
"4232",1433122.73247465
"4233",3228134.30472283
"4234",13293069.9095122
"4235",2429377.55272575
"4236",3120016.52339513
"4237",22821081.0163311
"4238",2155360.20866106
"4239",9000207.34106685
"4240",5262770.23845186
"4241",1551070.87345138
"4242",2885726.76837317
"4243",3682456.10220452
"4244",12568995.7952459
"4245",3305851.75035175
"4246",3944926.44913342
"4247",3656781.18170321
"4248",12829081.7615272
"4249",3236475.28340907
"4250",8297514.94311163
"4251",10844257.477134
"4252",3884226.96658395
"4253",2926032.22986357
"4254",8395755.80875676
"4255",3604965.90095056
"4256",1998895.50331684
"4257",1745342.84223705
"4258",3280124.82610446
"4259",62211952.1655132
"4260",3579214.31533907
"4261",1018921.16524859
"4262",5458611.49468759
"4263",4942665.39380565
"4264",4319681.67975464
"4265",4865678.10742186
"4266",2424544.08509794
"4267",6403768.84737883
"4268",2688669.55183043
"4269",1146451.59010915
"4270",2962146.62845746
"4271",1133377.87055196
"4272",1039397.64794849
"4273",5720268.73263677
"4274",2856600.34904085
"4275",862426.117622388
"4276",5553702.20707706
"4277",1363343.78414991
"4278",2237546.6680175
"4279",5366448.87731807
"4280",36257513.0976886
"4281",65802422.1064196
"4282",12637628.8382287
"4283",1305156.48518554
"4284",5888761.55053848
"4285",29999608.1140478
"4286",1142405.5838331
"4287",4073433.43734241
"4288",1029924.31386136
"4289",47208533.5730438
"4290",1939349.26986618
"4291",1707751.05063118
"4292",8117670.65941037
"4293",12042348.7064413
"4294",13205799.862684
"4295",4504797.98542311
"4296",34550027.2330196
"4297",160658027.370194
"4298",6183354.58554375
"4299",6944320.22613779
"4300",3678151.32348293
"4301",24553559.5113083
"4302",2842060.66534314
"4303",3303221.52771937
"4304",1570721.31942495
"4305",2561092.06446069
"4306",6500159.60349813
"4307",4781428.98899461
"4308",3634615.09723116
"4309",24823029.4188771
"4310",1007162.20949136
"4311",22336151.5220675
"4312",830209.476807471
"4313",16921954.7125654
"4314",3789717.81828971
"4315",5011123.71998805
"4316",7242878.36183129
"4317",4457459.66438744
"4318",3064012.33998773
"4319",2153393.11542998
"4320",1289580.05185313
"4321",1321240.45214808
"4322",24923022.8868972
"4323",2963508.76744262
"4324",1979941.47718823
"4325",7667411.18037356
"4326",3754653.82403568
"4327",81796622.4304531
"4328",1444901.99294582
"4329",6500384.25325481
"4330",25661610.922621
"4331",1737228.96701593
"4332",1176589.51030413
"4333",4579601.30102887
"4334",8363329.08314958
"4335",1068254.03447925
"4336",8530746.21513912
"4337",2185051.21986969
"4338",24371982.5500445
"4339",15675801.5808506
"4340",821538.201327383
"4341",1856691.85012394
"4342",1769188.46734318
"4343",8113080.60837223
"4344",5547365.62683444
"4345",4525381.8944658
"4346",3501528.16957156
"4347",4240382.5691673
"4348",1238565.78725156
"4349",1592033.94585669
"4350",5909318.7548111
"4351",2636670.9418706
"4352",2909192.34554114
"4353",4037312.10126385
"4354",4838183.65164493
"4355",967353.453389666
"4356",3602561.43292877
"4357",78919591.5672439
"4358",4574401.81204538
"4359",4281210.13768607
"4360",1306070.03776519
"4361",3442404.33211062
"4362",80319996.8931966
"4363",7805516.73295687
"4364",1204820.10547833
"4365",5997666.48926097
"4366",17969587.4476507
"4367",1919899.41475827
"4368",10077319.0790908
"4369",69176554.6006281
"4370",2417598.68050919
"4371",8786632.52452218
"4372",3424484.95885237
"4373",3920810.83239391
"4374",70073984.1672316
"4375",2413336.08508767
"4376",3989920.17608244
"4377",7369689.65404435
"4378",2593612.56210599
"4379",1943357.06475254
"4380",6187642.43925497
"4381",2840948.42525726
"4382",3072047.22437648
"4383",10112250.8107492
"4384",1321181.07219056
"4385",5474453.1001644
"4386",7619928.94487356
"4387",114616236.028557
"4388",1595982.73269181
"4389",31248831.8004115
"4390",2323927.05708182
"4391",3496502.74840497
"4392",6054514.93981114
"4393",934060.052925303
"4394",1789736.18853358
"4395",3537251.76091958
"4396",1284047.19190902
"4397",2372281.53601427
"4398",3346258.11395061
"4399",2674674.39286467
"4400",2096865.16959467
"4401",2771349.37389715
"4402",1675970.48405502
"4403",46856311.3540418
"4404",921769.565993303
"4405",3099026.05619403
"4406",2071749.17526115
"4407",3496521.53278718
"4408",3742937.65509658
"4409",2789812.29286455
"4410",54087774.8985804
"4411",2397529.90231958
"4412",2756861.95599399
"4413",11091255.2725875
"4414",5581899.20585285
"4415",1863989.12070641
"4416",4049791.50223301
"4417",1096422.95560929
"4418",4974919.78946932
"4419",2936545.62521615
"4420",5678097.69976403
"4421",21280292.8847478
"4422",4703492.94964676
"4423",1394968.97467815
"4424",28030091.4540942
"4425",5684298.32057222
"4426",45444619.4605951
"4427",11715459.2523065
"4428",2205648.15777986
"4429",2244632.48534775
"4430",5009069.41759001
"4431",1785401.07731451
"4432",8615802.19249808
"4433",4722491.99979856
"4434",11422697.9332399
"4435",2914213.01727846
"4436",71633021.5301186
"4437",1316471.57182354
"4438",39741814.8696457
"4439",74095617.2546276
"4440",12966571.5004894
"4441",671391.960149005
"4442",14784689.4931833
"4443",38543678.7416549
"4444",1312736.154891
"4445",3720129.74035931
"4446",6380595.20754966
"4447",2709137.13151096
"4448",5215296.06161118
"4449",9582267.51696699
"4450",11591290.3369185
"4451",6669910.31567741
"4452",3073080.80254925
"4453",3857276.98205935
"4454",3100215.95911909
"4455",3853043.78980186
"4456",1161825.4305319
"4457",3917020.56643433
"4458",9649499.61989912
"4459",3575774.97255896
"4460",2234636.32086034
"4461",2305907.49519808
"4462",8925178.58901665
"4463",3213919.50538364
"4464",6117540.00673794
"4465",19414313.0624506
"4466",4280747.59323496
"4467",44231406.1145799
"4468",6173732.54496805
"4469",13079638.260713
"4470",11898468.2116144
"4471",2031154.82325205
"4472",7968171.13212971
"4473",2387560.47858957
"4474",7813978.98425217
"4475",27195020.4107565
"4476",1041446.05780024
"4477",1911420.36387304
"4478",64980978.942508
"4479",20792616.670166
"4480",971621.292002666
"4481",3291391.68698929
"4482",2231772.7841425
"4483",4996167.09369395
"4484",7745416.97685802
"4485",4640734.87923958
"4486",2105911.32991654
"4487",1275934.98400293
"4488",6624843.74007848
"4489",3735769.29869755
"4490",69155430.4524657
"4491",26270197.2220334
"4492",29289199.4149109
"4493",2120453.2292763
"4494",2816275.51162583
"4495",3983341.3112131
"4496",2458999.33580247
"4497",7601518.93933602
"4498",5565932.64037996
"4499",1208658.06387932
"4500",980768.621172036
"4501",7193860.10374886
"4502",3720538.94632522
"4503",18168865.0329529
"4504",4885414.40779927
"4505",5606789.73779459
"4506",1171829.49799442
"4507",3690582.94003077
"4508",3842014.25146545
"4509",1119806.81221049
"4510",71979415.7996404
"4511",1821412.82691329
"4512",1817595.34146358
"4513",142054020.141132
"4514",8298381.88467735
"4515",812828.450000717
"4516",16422583.5924924
"4517",3449987.6576501
"4518",114934.938250266
"4519",1923994.18873556
"4520",5187006.68054946
"4521",1080316.09389451
"4522",10241991.4951989
"4523",1760036.25525574
"4524",1414953.4457776
"4525",4836225.12494312
"4526",3322494.21967614
"4527",717759.411166952
"4528",3102519.61707724
"4529",2766469.0105334
"4530",20226467.9192165
"4531",6312674.37399174
"4532",2803572.7240618
"4533",15603498.9876792
"4534",2937811.17042149
"4535",6342120.19836618
"4536",2174062.35859596
"4537",2835616.61717609
"4538",1141726.75703087
"4539",6270654.28581939
"4540",181068969.483776
"4541",123831595.947393
"4542",2441162.22124837
"4543",3869262.17258765
"4544",3973369.2331596
"4545",5812503.13525024
"4546",19291406.5643527
"4547",1955559.13163734
"4548",6222266.82144002
"4549",7076569.97729493
"4550",2829369.15845735
"4551",7220768.64902395
"4552",897934.43873389
"4553",875313.787289534
"4554",100230.615598571
"4555",4596868.96891629
"4556",5549957.3626342
"4557",4381165.72849482
"4558",1317948.66304213
"4559",799495.112199917
"4560",3255373.5175135
"4561",4102440.9557783
"4562",27707148.1150374
"4563",56427532.3834943
"4564",4377551.07027702
"4565",3457066.11915422
"4566",3474231.89251565
"4567",21839508.590745
"4568",6494850.76956304
"4569",2754138.62614994
"4570",3003355.48129293
"4571",8502796.55299935
"4572",5505200.74838452
"4573",15191249.7456669
"4574",5155336.78374488
"4575",2604587.04337687
"4576",2524908.35761065
"4577",2480270.07654985
"4578",10257468.2713036
"4579",79565718.1792379
"4580",2352891.3435366
"4581",70368032.7629507
"4582",851787.745622566
"4583",6403388.51792917
"4584",743963.654878098
"4585",10911059.7686114
"4586",5192528.12436074
"4587",3630837.15172451
"4588",5604003.80682553
"4589",1243402.58269579
"4590",29390656.966952
"4591",2052170.17323035
"4592",13903537.1524909
"4593",1989122.9249988
"4594",5436414.21646265
"4595",9121210.23309583
"4596",12499035.7874754
"4597",822365.962936195
"4598",3140412.4236288
"4599",766929.698668599
"4600",1070382.6157554
"4601",4918834.27917424
"4602",3855627.57963815
"4603",1850351.39195248
"4604",6598624.3849323
"4605",1751369.96154267
"4606",1170259.75441076
"4607",4504459.38121394
"4608",12125127.8768468
"4609",7291461.6149842
"4610",62953670.0551588
"4611",6285957.13651697
"4612",21993491.05906
"4613",10059995.59404
"4614",5726420.93246667
"4615",12012219.835666
"4616",2961768.4163357
"4617",1362008.42287789
"4618",4045056.45789403
"4619",124135.339814755
"4620",888297.876095309
"4621",6427107.65015659
"4622",1702610.33560807
"4623",45150424.1045035
"4624",5576093.53610186
"4625",4517026.18735715
"4626",12457500.2603484
"4627",911402.337296866
"4628",2063205.8021834
"4629",3158116.37772839
"4630",1748143.76389485
"4631",54040083.9414487
"4632",8335249.92177614
"4633",766487.118943219
"4634",7210146.40748262
"4635",4258267.76735828
"4636",163187384.610142
"4637",7880785.42342454
"4638",4898156.80766008
"4639",4288049.46166827
"4640",4442278.85932248
"4641",5942938.81360971
"4642",3463886.01870587
"4643",5128613.95107668
"4644",3847617.56964976
"4645",2263396.35934004
"4646",1828353.61809609
"4647",5776751.16423025
"4648",3105595.29823917
"4649",874914.340690394
"4650",787892.123090357
"4651",1300661.74739601
"4652",3712838.57607612
"4653",3802383.75998172
"4654",4707815.44503095
"4655",669463.538016485
"4656",6511231.05028195
"4657",4856093.92618426
"4658",3023840.75270299
"4659",2743499.81749255
"4660",4831977.26991384
"4661",1634895.77354063
"4662",30634973.4720296
"4663",4359816.50616659
"4664",10847626.6522067
"4665",3854235.78125292
"4666",7586336.15486738
"4667",5206345.89719248
"4668",2830978.70288403
"4669",4155345.05164447
"4670",682141.104035366
"4671",4175550.27667951
"4672",1956162.09533085
"4673",116981429.059004
"4674",4570473.02658013
"4675",1410700.8054488
"4676",807350.558815229
"4677",10706883.8045766
"4678",7927961.09453011
"4679",4340811.40573002
"4680",4674534.43769733
"4681",40730747.1093315
"4682",2670984.99347879
"4683",2989557.85204004
"4684",5371705.42086928
"4685",616604.396031826
"4686",21965146.1523288
"4687",22408534.8861664
"4688",5060254.36558108
"4689",4914023.78085372
"4690",5402057.08251729
"4691",3407176.09822163
"4692",16459430.9885293
"4693",4679205.74216602
"4694",10216049.7656879
"4695",46558956.7830891
"4696",935984.179513807
"4697",6408982.92050398
"4698",3690752.98822844
"4699",105341.946924725
"4700",23571436.0191794
"4701",9782778.45325046
"4702",1643473.20219402
"4703",68278639.0863065
"4704",320443356.43427
"4705",2941202.0174216
"4706",25910284.5948475
"4707",15353722.6046483
"4708",1390374.55636739
"4709",5588623.7653516
"4710",18254976.290622
"4711",5306351.81320974
"4712",95529764.4767516
"4713",89605181.9246199
"4714",9021256.92251907
"4715",2721086.00792149
"4716",841176.7982127
"4717",9886396.75358305
"4718",5329148.22778415
"4719",32940235.4238096
"4720",2971982.33485392
"4721",21279202.1029196
"4722",6198895.74474028
"4723",14470600.573113
"4724",6760361.71250555
"4725",2781244.38577074
"4726",4434879.13081743
"4727",2336350.13971011
"4728",3229999.39900499
"4729",3647982.31796195
"4730",5147618.37778112
"4731",3967618.85917667
"4732",3261791.18322687
"4733",3420105.75493469
"4734",7315255.29533879
"4735",1072043.07506218
"4736",29240718.2542774
"4737",8576666.20427244
"4738",3901118.18223329
"4739",2330145.88027027
"4740",2036926.04984537
"4741",1878101.13386413
"4742",1345960.17566454
"4743",4376248.76735377
"4744",1068399.87317276
"4745",32329916.4618106
"4746",799230.137467657
"4747",3230080.00464143
"4748",1150122.02464454
"4749",4511715.36649568
"4750",1480503.58682353
"4751",4988418.14179855
"4752",5121394.24112793
"4753",3633957.38561424
"4754",1262332.89941138
"4755",797307.348705314
"4756",4294518.64723022
"4757",19242294.6904798
"4758",1998784.27867994
"4759",3375911.77480873
"4760",887917.789515133
"4761",3105885.49615705
"4762",1809262.93410546
"4763",43877414.9821536
"4764",10842557.6849823
"4765",22739727.4430982
"4766",6896456.76334059
"4767",1210019.51984036
"4768",32853570.7322107
"4769",3860555.33184564
"4770",23502459.4208254
"4771",3913866.43153354
"4772",1032092.87995388
"4773",4760732.60669545
"4774",1195036.35261582
"4775",1966121.55007366
"4776",1569851.15250063
"4777",1873430.91972567
"4778",4952817.5658668
"4779",1317383.60361813
"4780",25942776.7787798
"4781",740799.642719042
"4782",13915137.9541189
"4783",5285432.57249294
"4784",5778731.49170475
"4785",1015635.4191144
"4786",911306.213015869
"4787",5295971.9491901
"4788",4424545.18948368
"4789",2168151.67316163
"4790",1244078.75152818
"4791",1000552.22362048
"4792",17779305.5392182
"4793",3822624.69525862
"4794",5555460.52252154
"4795",28310963.8422273
"4796",2330294.27061854
"4797",3568913.32806045
"4798",3410419.03602487
"4799",5564636.26607967
"4800",4230729.48846717
"4801",1070465.0690007
"4802",1684020.78772461
"4803",33851425.1980247
"4804",848898.143631194
"4805",8059227.56041063
"4806",1152843.42904199
"4807",2975445.11523714
"4808",67880033.439385
"4809",86507833.242922
"4810",77025652.9048573
"4811",1832930.65885647
"4812",5922077.15090527
"4813",2896345.53603865
"4814",1984815.54986385
"4815",7856867.91772938
"4816",9594851.69731642
"4817",3652496.22699227
"4818",839260.589879123
"4819",31992556.9194065
"4820",1920062.52086722
"4821",2251231.91901357
"4822",1020438.10017596
"4823",4139496.0566986
"4824",1780202.20866203
"4825",922425.960961494
"4826",1580705.65708707
"4827",11211261.3693094
"4828",1595043.84926833
"4829",14195490.9894108
"4830",10300145.7279589
"4831",5386016.71037617
"4832",5488443.24998896
"4833",1620143.22127259
"4834",5030136.88475202
"4835",2479663.9634599
"4836",3864878.22664737
"4837",28897163.4757177
"4838",2932228.50546158
"4839",849109.730731501
"4840",2036167.49064838
"4841",7537062.11868364
"4842",3589654.79880136
"4843",36389436.6599286
"4844",869639.781053837
"4845",11273611.4553006
"4846",890217.323479089
"4847",1040449.73109256
"4848",909518.946209759
"4849",1913851.46888936
"4850",74202245.6068804
"4851",1055097.23995615
"4852",17897205.5048233
"4853",505509.24446053
"4854",5085349.72882578
"4855",10728914.8033664
"4856",2849302.39558413
"4857",3461287.91534312
"4858",646145.538509885
"4859",9166178.75679263
"4860",4559525.19952396
"4861",1184586.23430288
"4862",19995299.0700878
"4863",302058.521879193
"4864",1802745.45789115
"4865",12906961.3377648
"4866",92586962.769212
"4867",4838854.90365096
"4868",4801347.64290945
"4869",7796761.84204348
"4870",2019684.03768611
"4871",2059779.76630421
"4872",4398022.65162394
"4873",15543572.0535788
"4874",909760.075204327
"4875",952382.556198577
"4876",3506230.09368746
"4877",1051810.69076485
"4878",4753152.88483317
"4879",5876442.33713354
"4880",7208419.81555327
"4881",964961.37035269
"4882",20152304.2131494
"4883",1368547335.16393
"4884",99140237.0065028
"4885",2390938.88943811
"4886",686440.594247512
"4887",3761471.89854348
"4888",12109124.7639277
"4889",7849684.66950382
"4890",2196737.66235264
"4891",2392177.58137299
"4892",3051374.67536871
"4893",9193062.50172109
"4894",952062.887702995
"4895",5746029.29239019
"4896",21220145.2161442
"4897",6632713.95011709
"4898",1061859.36318911
"4899",3036279.8543545
"4900",15720838.1926935
"4901",2689167.0071292
"4902",2700886.7009867
"4903",4612877.22153397
"4904",952261.146759547
"4905",677349.289228604
"4906",8778986.20883798
"4907",5941040.88669622
"4908",1186424.44238594
"4909",2594651.70717544
"4910",2303822.33343917
"4911",1955527.16740632
"4912",1368734.91160259
"4913",35876117.3211355
"4914",5172837.2083224
"4915",3496762.09703715
"4916",1056957.92228947
"4917",2892738.91196745
"4918",4762513.14780858
"4919",2032194.68793008
"4920",4110347.68004205
"4921",7483933.17000222
"4922",3545211.2005837
"4923",6546929.36288108
"4924",1292703.80130832
"4925",4999128.88671036
"4926",6303921.82907392
"4927",2354275.78476132
"4928",2737627.1345846
"4929",2705890.2831937
"4930",27030957.3623193
"4931",5324660.84768941
"4932",3985363.16843332
"4933",1503106.14617794
"4934",3331204.93018052
"4935",11293898.1799722
"4936",55714207.8265742
"4937",2267511.02657038
"4938",1892091.32364509
"4939",6716389.07569228
"4940",1092295.70781177
"4941",56988283.9805876
"4942",135337461.937761
"4943",83397017.9144164
"4944",10862326.997902
"4945",9702418.38227163
"4946",2023346.04787559
"4947",2576924.23992722
"4948",14296502.8509908
"4949",2460687.72066138
"4950",12938946.5934463
"4951",1544057.10559417
"4952",8089947.91020013
"4953",2664471.72380311
"4954",2844533.135214
"4955",14752043.5566173
"4956",4169303.43550765
"4957",34244409.7933737
"4958",2358137.55923268
"4959",3936051.58021359
"4960",21177451.0924964
"4961",19835282.3522838
"4962",824561.417918961
"4963",1243233.49922374
"4964",25369129.5328708
"4965",6783074.36506684
"4966",1863221.69391558
"4967",20697527.7254645
"4968",11116683.2465245
"4969",1265869.92745307
"4970",5652064.79471727
"4971",31201498.4216361
"4972",3151598.79179104
"4973",99865858.5039042
"4974",1940482.95304907
"4975",17316750.6317891
"4976",1913901.75737092
"4977",4748461.99373682
"4978",5342277.0438511
"4979",6091814.40489639
"4980",1219665.21872491
"4981",1426503.19431248
"4982",8736328.83348134
"4983",288980360.327837
"4984",2098070.59486195
"4985",3103293.96703406
"4986",17380011.5299938
"4987",48759917.0297181
"4988",3708708.52395499
"4989",12049752.2257951
"4990",7276286.77000521
"4991",3455819.72756934
"4992",24447229.4360947
"4993",6877352.74513329
"4994",685630.785571725
"4995",489957.635577462
"4996",2412359.8735743
"4997",6354122.40245329
"4998",2420883.95127986
"4999",2619965.47977758
"5000",1008170.27292364
"5001",4005418.79324827
"5002",11963709.0118149
"5003",12864189.9576762
"5004",38382729.7290161
"5005",726955.465149169
"5006",1428941.95299475
"5007",3999925.78383454
"5008",1952181.00702255
"5009",2644556.87221964
"5010",4364066.85141511
"5011",6846546.8777791
"5012",130914100.421066
"5013",3514918.93184745
"5014",2396474.05465635
"5015",6590649.44612759
"5016",8235373.19976608
"5017",2962579.16789359
"5018",6277888.25138406
"5019",2438484.98947708
"5020",1918292.40694806
"5021",2134004.64122664
"5022",7409371.31825574
"5023",9155586.6483985
"5024",8419078.00898241
"5025",3482331.91184295
"5026",4290921.28312036
"5027",1289180.52707031
"5028",880424.45236675
"5029",5087904.89944294
"5030",5285951.63653614
"5031",5094410.03717696
"5032",27095763.5915003
"5033",11246191.512049
"5034",11827474.1710776
"5035",2331106.40446015
"5036",37416875.1900165
"5037",1761464.94466064
